,DCP,DNCP,OPCP,HPCP,LPCP,CPCP,ACPCP,VTCP,MPN5P
288,2021-02-24,44251.0,237.28334,248.33333,231.39,247.34,247.34,110301000.0,230.03667
289,2021-02-25,44252.0,242.05,245.73666,223.52667,227.40666,227.40666,117071696.0,228.47583500000002
290,2021-02-26,44253.0,233.33333,235.56667,219.83667,225.16667,225.16667,123267600.0,224.4666675
291,2021-03-01,44256.0,230.03667,239.66667,228.35,239.47667,239.47667,81408600.0,212.14083499999998
292,2021-03-02,44257.0,239.42667,240.37,228.33333,228.81334,228.81334,71196600.0,208.68666
293,2021-03-03,44258.0,229.33,233.56667,217.23666,217.73334,217.73334,90624000.0,208.68666
294,2021-03-04,44259.0,218.6,222.81667,200.0,207.14667,207.14667,197758500.0,212.92166999999998
295,2021-03-05,44260.0,208.68666,209.28,179.83,199.31667,199.31667,268189500.0,224.52667
296,2021-03-08,44263.0,200.18333,206.71,186.26334,187.66667,187.66667,155360990.0,228.439165
297,2021-03-09,44264.0,202.72667,226.03,198.40334,224.52667,224.52667,202569900.0,231.36333
298,2021-03-10,44265.0,233.43333,239.28334,218.35333,222.68666,222.68666,181817100.0,231.36333
299,2021-03-11,44266.0,233.13333,234.16667,225.72667,233.2,233.2,108761696.0,228.09666
300,2021-03-12,44267.0,223.33333,231.62666,222.04666,231.24333,231.24333,100751400.0,226.11833
301,2021-03-15,44270.0,231.36333,237.72667,228.01334,235.98,235.98,88006800.0,223.66667
302,2021-03-16,44271.0,234.45,235.97333,223.66667,225.62666,225.62666,96587104.0,222.91667
303,2021-03-17,44272.0,218.95667,234.57666,217.00333,233.93666,233.93666,121117504.0,222.63667
304,2021-03-18,44273.0,228.09666,229.74333,217.33333,217.72,217.72,99674400.0,219.07666
305,2021-03-19,44274.0,215.53334,219.07666,208.20667,218.29,218.29,128682000.0,216.35917
306,2021-03-22,44277.0,228.19667,233.20667,222.91667,223.33333,223.33333,118536600.0,210.09
307,2021-03-23,44278.0,225.25667,225.93333,219.17,220.72,220.72,91475696.0,208.69083250000003
308,2021-03-24,44279.0,222.63667,222.67334,210.03667,210.09,210.09,101385600.0,208.69083250000003
309,2021-03-25,44280.0,204.33333,215.16667,203.16667,213.46333,213.46333,117674704.0,212.55333
310,2021-03-26,44281.0,213.95667,214.60667,199.96333,206.23666,206.23666,101558400.0,218.9716675
311,2021-03-29,44284.0,205.21333,205.49333,198.67334,203.76334,203.76334,85911000.0,225.16333499999996
312,2021-03-30,44285.0,200.58333,212.55333,197.00333,211.87334,211.87334,118297200.0,228.23334
313,2021-03-31,44286.0,215.54,224.0,213.70334,222.64333,222.64333,100011904.0,229.0
314,2021-04-01,44287.0,229.45667,230.80667,219.80667,220.58333,220.58333,105895200.0,227.93333
315,2021-04-05,44291.0,235.90334,236.05333,228.23334,230.35,230.35,125528400.0,227.36333
316,2021-04-06,44292.0,230.1,232.18333,227.12334,230.54,230.54,84815400.0,227.93333
317,2021-04-07,44293.0,229.0,230.46,222.61333,223.65666,223.65666,78928200.0,231.214165
318,2021-04-08,44294.0,225.79333,229.85,223.88333,227.93333,227.93333,71772896.0,240.43666
319,2021-04-09,44295.0,225.92334,226.99,223.14333,225.67334,225.67334,64311300.0,245.203335
320,2021-04-12,44298.0,228.56667,234.93333,227.36333,233.99333,233.99333,87407104.0,245.203335
321,2021-04-13,44299.0,237.56667,254.33333,236.88667,254.10667,254.10667,133958400.0,242.88333
322,2021-04-14,44300.0,256.9,260.26334,242.67667,244.07666,244.07666,147052190.0,241.53334
323,2021-04-15,44301.0,247.7,247.89667,240.43666,246.28334,246.28334,83546704.0,240.9775025
324,2021-04-16,44302.0,242.88333,249.80333,241.53334,246.59334,246.59334,83938496.0,239.93333
325,2021-04-19,44305.0,239.86667,241.8,230.6,238.21,238.21,119058600.0,243.13333
326,2021-04-20,44306.0,239.14,245.75,236.89667,239.66333,239.66333,106827000.0,241.83499750000001
327,2021-04-21,44307.0,234.92334,248.28,232.66667,248.04,248.04,93646496.0,239.93333
328,2021-04-22,44308.0,247.16667,251.25667,239.34666,239.89667,239.89667,106770896.0,237.50416499999997
329,2021-04-23,44309.0,239.93333,245.78667,238.48666,243.13333,243.13333,85110000.0,234.45
330,2021-04-26,44312.0,247.0,249.76666,244.20334,246.06667,246.06667,93115504.0,232.7425
331,2021-04-27,44313.0,239.32,241.33333,234.45,234.91333,234.91333,88311000.0,229.886665
332,2021-04-28,44314.0,232.13667,236.16667,231.2,231.46666,231.46666,66813000.0,227.02
333,2021-04-29,44315.0,233.17,234.08333,222.83333,225.66667,225.66667,86536200.0,226.83333
334,2021-04-30,44316.0,222.53,238.49,222.04666,236.48,236.48,122276096.0,225.38666750000002
335,2021-05-03,44319.0,234.6,235.33333,226.83333,228.3,228.3,81129296.0,223.64667
336,2021-05-04,44320.0,226.31334,227.81667,219.23334,224.53334,224.53334,89217904.0,221.68333
337,2021-05-05,44321.0,227.02,228.43333,222.44667,223.64667,223.64667,65705700.0,215.55
338,2021-05-06,44322.0,226.92,227.00667,216.66667,221.18,221.18,83353800.0,205.73334
339,2021-05-07,44323.0,221.93333,230.0,220.07333,224.12334,224.12334,70407600.0,199.9633325
340,2021-05-10,44326.0,221.63333,221.68333,209.20334,209.68,209.68,94177200.0,196.58
341,2021-05-11,44327.0,199.74667,209.03334,198.53334,205.73334,205.73334,139511700.0,194.70667
342,2021-05-12,44328.0,200.83,206.80333,195.59,196.63,196.63,101470800.0,191.9425
343,2021-05-13,44329.0,200.51334,202.15334,186.55,190.56334,190.56334,132554704.0,191.9425
344,2021-05-14,44330.0,194.47,197.62334,190.15334,196.58,196.58,100112704.0,192.125
345,2021-05-17,44333.0,191.85,196.57666,187.06667,192.27667,192.27667,97171200.0,193.33333
346,2021-05-18,44334.0,189.33333,198.75,187.79333,192.62334,192.62334,110491800.0,195.59334
347,2021-05-19,44335.0,184.18333,188.73666,182.32666,187.82,187.82,118735200.0,198.70334
348,2021-05-20,44336.0,191.66667,196.28334,190.35667,195.59334,195.59334,92463296.0,202.14667
349,2021-05-21,44337.0,198.70334,198.89333,193.33333,193.62666,193.62666,78091800.0,204.82666
350,2021-05-24,44340.0,193.86667,204.82666,191.21666,202.14667,202.14667,103674304.0,207.46
351,2021-05-25,44341.0,202.43666,204.66333,198.57,201.56334,201.56334,84017696.0,207.78667
352,2021-05-26,44342.0,202.52,208.72333,200.5,206.37666,206.37666,85917904.0,207.46
353,2021-05-27,44343.0,206.74667,210.37666,205.40334,210.28334,210.28334,79111800.0,203.97916750000002
354,2021-05-28,44344.0,209.5,211.86333,207.46,208.40666,208.40666,68211000.0,200.6
355,2021-06-01,44348.0,209.26666,211.26666,206.85,207.96666,207.96666,54254700.0,200.20334
356,2021-06-02,44349.0,206.71,207.78667,199.71333,201.70667,201.70667,69908400.0,199.68333
357,2021-06-03,44350.0,200.6,201.51666,190.40666,190.94667,190.94667,90335696.0,200.72333
358,2021-06-04,44351.0,193.23666,200.20334,192.4,199.68333,199.68333,72110704.0,201.71
359,2021-06-07,44354.0,197.27667,203.33333,194.29333,201.71,201.71,67631104.0,203.29666
360,2021-06-08,44355.0,207.67,207.69667,198.5,201.19667,201.19667,78160200.0,203.06
361,2021-06-09,44356.0,200.72333,203.93,199.21,199.59334,199.59334,49753800.0,202.8499975
362,2021-06-10,44357.0,201.29333,205.53,200.16667,203.37334,203.37334,71758800.0,203.06
363,2021-06-11,44358.0,203.41,204.18666,200.50667,203.29666,203.29666,48615900.0,203.93333
364,2021-06-14,44361.0,204.07666,208.49667,203.06,205.89667,205.89667,61272000.0,203.93333
365,2021-06-15,44362.0,205.56334,205.59666,199.41,199.78667,199.78667,53292300.0,205.53334
366,2021-06-16,44363.0,199.18,202.83333,197.83333,201.62334,201.62334,66432300.0,207.15666
367,2021-06-17,44364.0,200.63,207.15666,200.44667,205.53334,205.53334,68104200.0,209.45
368,2021-06-18,44365.0,204.45667,209.45,203.93333,207.77,207.77,73682704.0,214.6508375
369,2021-06-21,44368.0,208.16,210.46333,202.96,206.94333,206.94333,74438096.0,223.44
370,2021-06-22,44369.0,206.08333,209.52333,205.16667,207.90334,207.90334,57476700.0,226.60667
371,2021-06-23,44370.0,210.66667,219.06667,210.01334,218.85667,218.85667,93297600.0,226.92
372,2021-06-24,44371.0,224.99667,232.54,222.53667,226.60667,226.60667,137947200.0,226.9966675
373,2021-06-25,44372.0,229.86,231.27,222.9,223.95667,223.95667,97490096.0,226.92
374,2021-06-28,44375.0,223.88,231.56667,223.44,229.57333,229.57333,64884600.0,226.88583
375,2021-06-29,44376.0,228.21666,229.17,225.29666,226.92,226.92,52143900.0,226.3
376,2021-06-30,44377.0,226.59,230.93666,226.04666,226.56667,226.56667,56774700.0,223.0574975
377,2021-07-01,44378.0,227.97333,229.33,224.26666,225.97333,225.97333,55903500.0,218.98334
378,2021-07-02,44379.0,226.32666,233.33333,224.42,226.3,226.3,81163504.0,218.98334
379,2021-07-06,44383.0,227.23666,228.0,217.13333,219.86,219.86,69853504.0,219.63667
380,2021-07-07,44384.0,221.42334,221.9,212.77333,214.88333,214.88333,56376000.0,220.72
381,2021-07-08,44385.0,209.45667,218.14333,206.82,217.60333,217.60333,68319904.0,220.73334
382,2021-07-09,44386.0,217.72667,219.63667,214.89667,218.98334,218.98334,54421500.0,220.73334
383,2021-07-12,44389.0,220.73334,229.08,220.72,228.56667,228.56667,77781000.0,217.79333
384,2021-07-13,44390.0,228.77333,231.09334,222.1,222.84666,222.84666,62898300.0,217.61333
385,2021-07-14,44391.0,223.58333,226.20334,217.61333,217.79333,217.79333,64923600.0,217.33
386,2021-07-15,44392.0,219.46333,222.04666,212.62666,216.86667,216.86667,60628800.0,217.33
387,2021-07-16,44393.0,218.22667,218.9,214.06667,214.74,214.74,49113000.0,216.42
388,2021-07-19,44396.0,209.96333,215.73334,207.09666,215.40666,215.40666,63891300.0,217.705835
389,2021-07-20,44397.0,217.33,220.79666,213.5,220.16667,220.16667,46461300.0,216.99
390,2021-07-21,44398.0,219.87,221.62,216.76334,218.43,218.43,41859900.0,216.26666
391,2021-07-22,44399.0,218.81334,220.72333,214.86667,216.42,216.42,45317100.0,216.26666
392,2021-07-23,44400.0,215.45334,216.26666,212.43333,214.46,214.46,43814700.0,218.65833750000002
393,2021-07-26,44403.0,216.99,222.73334,215.70334,219.20667,219.20667,76009800.0,222.16667
394,2021-07-27,44404.0,221.13333,222.16667,209.08,214.92667,214.92667,98439904.0,227.89667
395,2021-07-28,44405.0,215.66667,218.32333,213.13333,215.66,215.66,48019800.0,233.67
396,2021-07-29,44406.0,216.59666,227.89667,216.26666,225.78334,225.78334,91183800.0,236.97333
397,2021-07-30,44407.0,223.92,232.51,223.0,229.06667,229.06667,88969200.0,237.13667
398,2021-08-02,44410.0,233.33333,242.31334,232.8,236.55667,236.55667,100847400.0,237.34083249999998
399,2021-08-03,44411.0,239.66667,240.88333,233.67,236.58,236.58,64860900.0,237.3
400,2021-08-04,44412.0,237.0,241.63333,236.31,236.97333,236.97333,51007800.0,237.3
401,2021-08-05,44413.0,238.66667,240.31667,237.13667,238.21,238.21,38758800.0,236.8708325
402,2021-08-06,44414.0,237.3,238.77667,232.54333,233.03334,233.03334,46869000.0,237.57
403,2021-08-09,44417.0,236.72333,239.67667,235.04333,237.92,237.92,44145900.0,236.8708325
404,2021-08-10,44418.0,237.99667,238.86333,233.96,236.66333,236.66333,40296900.0,235.94
405,2021-08-11,44419.0,237.57,238.39333,234.73666,235.94,235.94,29401800.0,231.92334
406,2021-08-12,44420.0,235.44667,240.93333,233.13333,240.75,240.75,52377300.0,226.98833499999998
407,2021-08-13,44421.0,241.23666,243.3,238.11333,239.05667,239.05667,50194500.0,226.07
408,2021-08-16,44424.0,235.02333,236.5,225.46666,228.72333,228.72333,68032200.0,226.75333
409,2021-08-17,44425.0,224.22,224.86,216.28,221.90334,221.90334,71163904.0,228.48
410,2021-08-18,44426.0,223.25,231.92334,223.11667,229.66333,229.66333,61048200.0,232.051665
411,2021-08-19,44427.0,226.07,228.85,222.53,224.49,224.49,42940500.0,235.2074975
412,2021-08-20,44428.0,227.61667,230.71,224.56667,226.75333,226.75333,44525700.0,236.10333
413,2021-08-23,44431.0,228.48,237.37666,226.91667,235.43333,235.43333,60794700.0,236.60000250000002
414,2021-08-24,44432.0,236.89333,238.40666,234.21333,236.16333,236.16333,39249300.0,237.57666
415,2021-08-25,44433.0,235.67667,238.99,234.66667,237.06667,237.06667,37936800.0,240.78
416,2021-08-26,44434.0,236.10333,238.46666,232.54,233.72,233.72,39642900.0,243.75667
417,2021-08-27,44435.0,235.0,238.33333,234.03334,237.30667,237.30667,41501400.0,244.33333
418,2021-08-30,44438.0,238.24,243.66667,237.57666,243.63667,243.63667,55812600.0,244.69667
419,2021-08-31,44439.0,244.33333,246.79666,242.14667,245.24,245.24,62566200.0,245.1191675
420,2021-09-01,44440.0,244.69333,247.33,243.75667,244.69667,244.69667,39612900.0,246.99
421,2021-09-02,44441.0,244.83333,246.99,243.51334,244.13,244.13,38331900.0,250.54333
422,2021-09-03,44442.0,244.08333,244.66667,241.4,244.52333,244.52333,45738300.0,250.54333
423,2021-09-07,44446.0,246.66667,253.4,246.42,250.97333,250.97333,60119400.0,249.41667
424,2021-09-08,44447.0,253.86,254.81667,246.92334,251.29,251.29,56379000.0,248.33333
425,2021-09-09,44448.0,251.13667,254.03334,250.54333,251.62,251.62,42233100.0,248.33333
426,2021-09-10,44449.0,253.2,254.20334,244.84,245.42334,245.42334,45552600.0,249.67083250000002
427,2021-09-13,44452.0,246.73666,248.26,236.28334,247.66667,247.66667,68857504.0,249.67083250000002
428,2021-09-14,44453.0,247.52333,251.49,245.46666,248.16333,248.16333,55574700.0,249.20334
429,2021-09-15,44454.0,248.33333,252.28667,246.12,251.94333,251.94333,46073100.0,249.02167
430,2021-09-16,44455.0,250.94333,252.97,249.20334,252.33,252.33,41770200.0,249.02167
431,2021-09-17,44456.0,252.38333,253.68,250.0,253.16333,253.16333,84612600.0,248.24667
432,2021-09-20,44459.0,244.85333,247.33333,239.54,243.39,243.39,74273104.0,251.21333
433,2021-09-21,44460.0,244.93,248.24667,243.48,246.46,246.46,48992100.0,253.30333
434,2021-09-22,44461.0,247.84334,251.22333,246.37334,250.64667,250.64667,45378900.0,258.13
435,2021-09-23,44462.0,251.66667,252.73334,249.30667,251.21333,251.21333,35842500.0,259.93332
436,2021-09-24,44463.0,248.63,258.26666,248.18666,258.13,258.13,64119000.0,260.05084000000005
437,2021-09-27,44466.0,257.70667,266.33334,256.43668,263.78668,263.78668,84212096.0,260.26
438,2021-09-28,44467.0,262.4,265.21332,255.39333,259.18668,259.18668,76144200.0,260.26
439,2021-09-29,44468.0,259.93332,264.5,256.89334,260.43668,260.43668,62828700.0,260.19666
440,2021-09-30,44469.0,260.33334,263.04333,258.33334,258.49335,258.49335,53868000.0,260.91666
441,2021-10-01,44470.0,259.46667,260.26,254.53,258.40668,258.40668,51094200.0,261.82
442,2021-10-04,44473.0,265.5,268.99,258.70667,260.51,260.51,91449904.0,261.83334
443,2021-10-05,44474.0,261.6,265.77,258.06668,260.19666,260.19666,55297800.0,263.860835
444,2021-10-06,44475.0,258.73334,262.22,257.74,260.91666,260.91666,43898400.0,265.46
445,2021-10-07,44476.0,261.82,268.33334,261.12668,264.53668,264.53668,57587400.0,267.96166999999997
446,2021-10-08,44477.0,265.40332,265.46,260.30334,261.83,261.83,50215800.0,270.36
447,2021-10-11,44480.0,262.55,267.08,261.83334,263.98,263.98,42600900.0,272.28417
448,2021-10-12,44481.0,266.97665,270.77335,265.52335,268.57333,268.57333,66060000.0,277.6941675
449,2021-10-13,44482.0,270.15668,271.80334,268.59332,270.36,270.36,42360300.0,285.79333
450,2021-10-14,44483.0,271.83,273.41666,271.11667,272.77335,272.77335,36741600.0,288.09
451,2021-10-15,44484.0,274.58,281.07,274.11667,281.01,281.01,56773800.0,290.03668
452,2021-10-18,44487.0,283.93,291.75333,283.82333,290.03668,290.03668,72621600.0,292.65
453,2021-10-19,44488.0,292.51,292.65,287.50333,288.09,288.09,52143300.0,300.5116625
454,2021-10-20,44489.0,288.45,289.83,285.79333,288.6,288.6,42096300.0,330.384165
455,2021-10-21,44490.0,285.33334,300.0,285.16666,298.0,298.0,94444496.0,343.59332
456,2021-10-22,44491.0,298.5,303.33334,296.98666,303.22665,303.22665,68642400.0,348.34
457,2021-10-25,44494.0,316.84332,348.34,314.73334,341.62,341.62,188556300.0,357.73666
458,2021-10-26,44495.0,341.56332,364.98,333.81332,339.47665,339.47665,187244990.0,365.356665
459,2021-10-27,44496.0,346.55334,356.96,343.59332,345.95334,345.95334,115579504.0,382.0
460,2021-10-28,44497.0,356.10333,360.33334,351.4,359.01334,359.01334,81639600.0,390.66666
461,2021-10-29,44498.0,360.62,371.73666,357.73666,371.33334,371.33334,89755200.0,402.86334
462,2021-11-01,44501.0,381.66666,403.25,372.88666,402.86334,402.86334,168146100.0,402.66666
463,2021-11-02,44502.0,386.45334,402.86334,382.0,390.66666,390.66666,128213400.0,399.0
464,2021-11-03,44503.0,392.44333,405.13,384.20667,404.62,404.62,103885504.0,391.2
465,2021-11-04,44504.0,411.47,414.49667,405.66666,409.97,409.97,76192200.0,368.32333
466,2021-11-05,44505.0,409.33334,413.29,402.66666,407.36334,407.36334,64886400.0,355.98334
467,2021-11-08,44508.0,383.26334,399.0,377.66666,387.64667,387.64667,100337104.0,346.21833250000003
468,2021-11-09,44509.0,391.2,391.5,337.17334,341.16666,341.16666,177317410.0,345.31417000000005
469,2021-11-10,44510.0,336.80334,359.36667,329.10333,355.98334,355.98334,128408096.0,351.5
470,2021-11-11,44511.0,367.59,368.32333,351.56,354.50333,354.50333,67189800.0,351.5
471,2021-11-12,44512.0,349.16666,351.5,339.73334,344.47333,344.47333,76719296.0,358.34
472,2021-11-15,44515.0,339.21,343.99335,326.2,337.79666,337.79666,104326800.0,365.829165
473,2021-11-16,44516.0,334.43668,352.4,334.06,351.57666,351.57666,79627200.0,370.66666
474,2021-11-17,44517.0,354.50333,373.21332,351.83334,363.00333,363.00333,94336200.0,372.0
475,2021-11-18,44518.0,368.85,370.66666,358.34,365.46,365.46,62696700.0,372.0
476,2021-11-19,44519.0,366.29,379.57333,364.23334,379.02,379.02,64926900.0,372.0
477,2021-11-22,44522.0,387.44333,400.65,377.47665,385.62332,385.62332,99217504.0,372.0
478,2021-11-23,44523.0,389.17,393.5,354.23334,369.67667,369.67667,108515104.0,372.0
479,2021-11-24,44524.0,360.13,377.59,354.0,372.0,372.0,67680600.0,369.59332
480,2021-11-26,44526.0,366.49,369.59332,360.33334,360.64,360.64,35042700.0,366.99667
481,2021-11-29,44529.0,366.99667,380.89,366.73,378.99667,378.99667,58393500.0,363.52667
482,2021-11-30,44530.0,381.45667,389.33334,372.66666,381.58667,381.58667,81276000.0,352.21667
483,2021-12-01,44531.0,386.9,390.94666,363.58667,365.0,365.0,68450400.0,350.58334
484,2021-12-02,44532.0,366.35333,371.0,352.21667,361.53333,361.53333,73114800.0,348.06668
485,2021-12-03,44533.0,361.59668,363.52667,333.40332,338.32333,338.32333,92322000.0,342.27
486,2021-12-06,44536.0,333.83667,340.54666,316.83334,336.33667,336.33667,81663000.0,342.27
487,2021-12-07,44537.0,348.06668,352.55667,342.27,350.58334,350.58334,56084700.0,335.0
488,2021-12-08,44538.0,350.90332,357.46,344.33334,356.32,356.32,41906400.0,326.99333
